ID;lieu;Titre;date;Adresse;latitude;longitude
0;Paris;Le Roi De La Fête by Jacques Dutronc;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;45;Paris;Septembre 94 by Chimène Badi;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;46;Paris;Photos Souvenirs by Christine and the Queens;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;47;Paris;La Parisienne by Christophe Maé;2016-05-13;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;48;Paris;Jeune homme by Christophe Mali;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;49;Paris;Coffee by Christophe Willem;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;50;Paris;N'allez pas travailler by Cléa Vincent;2020-04-30;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;51;Paris;Avec les anges by Colette Renard;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;52;Paris;Cache-Cache by Columbine;2018-07-13;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;53;Paris;Clôture by Cyril Mokaiesh;2017-01-20;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;54;Paris;Ina di club 2 by Daddy Mory (Ft. Jmi Sissoko, Nessbeal & Ol' Kainry);2007-05-27;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;55;Paris;Paire d’As by Dadju (Ft. Nekfeu);2019-11-15;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;56;Paris;Là où je t'aime by Dalida;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;57;Paris;Mon Européenne by Damien Saez;2017-01-28;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;58;Paris;Tu as brisé ma vie by Dany Brillant;1993-11-03;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;59;Paris;CEst Magnifique by Dario Moreno;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;60;Paris;Petite Banlieusarde by Diam's;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;61;Paris;Vive Les Vacances by Dorothée;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;62;Paris;MQTB by Dosseh (Ft. Booba);2018-07-05;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;63;Paris;Bateaux-Mouches by Eddy de Pretto;2021-01-06;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;64;Paris;J'Aime… J'Aime Pas by Eddy Mitchell;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
